timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1735227839741,7,GET /room/,200,,Admin makes a booking 1-37,text,true,,528,280,6,7,http://localhost:8080/room/,7,0,0
1735227840724,6,POST /auth/login,200,,Admin makes a booking 1-42,,true,,177,332,7,8,http://localhost:8080/auth/login,6,0,0
1735227840738,6,GET /branding/,200,,Guest makes a booking 2-42,text,true,,785,252,2,9,http://localhost:8080/branding/,6,0,1
1735227840923,23,POST /auth/validate,200,,Admin makes a booking 1-40,,true,,133,344,7,9,http://localhost:8080/auth/validate,23,0,0
1735227840946,4,GET /message/count,200,,Admin makes a booking 1-40,text,true,,224,288,7,9,http://localhost:8080/message/count,4,0,0
1735227841717,19,POST /booking/,409,,Admin makes a booking 1-36,text,false,,153,587,7,9,http://localhost:8080/booking/,19,0,0
1735227842001,4,GET /room/,200,,Admin makes a booking 1-39,text,true,,528,280,6,8,http://localhost:8080/room/,4,0,0
1735227842104,4,GET /room/,200,,Guest makes a booking 2-42,text,true,,528,248,2,8,http://localhost:8080/room/,3,0,0
1735227842167,9,GET /report/room/1,200,,Guest makes a booking 2-41,text,true,,3810,256,2,8,http://localhost:8080/report/room/1,9,0,0
1735227842181,5,GET /room/,200,,Admin makes a booking 1-40,text,true,,528,280,6,8,http://localhost:8080/room/,5,0,0
1735227842176,27,POST /booking/,201,,Guest makes a booking 2-41,text,true,,391,544,2,8,http://localhost:8080/booking/,27,0,0
1735227842186,32,GET /report/,200,,Admin makes a booking 1-40,text,true,,4686,282,6,7,http://localhost:8080/report/,32,0,0
1735227843122,21,POST /auth/validate,200,,Admin makes a booking 1-41,,true,,133,344,6,7,http://localhost:8080/auth/validate,21,0,0
1735227843144,3,GET /message/count,200,,Admin makes a booking 1-41,text,true,,224,288,6,7,http://localhost:8080/message/count,3,0,0
1735227843723,10,POST /auth/login,200,,Admin makes a booking 1-43,,true,,177,332,7,8,http://localhost:8080/auth/login,10,0,1
1735227843737,5,GET /branding/,200,,Guest makes a booking 2-43,text,true,,785,252,2,9,http://localhost:8080/branding/,5,0,1
1735227843988,6,GET /room/,200,,Admin makes a booking 1-38,text,true,,528,280,7,9,http://localhost:8080/room/,6,0,0
1735227844155,12,POST /auth/validate,200,,Admin makes a booking 1-42,,true,,133,344,7,9,http://localhost:8080/auth/validate,12,0,0
1735227844167,4,GET /message/count,200,,Admin makes a booking 1-42,text,true,,224,288,7,9,http://localhost:8080/message/count,4,0,0
1735227844748,40,POST /booking/,201,,Admin makes a booking 1-37,text,true,,390,576,7,9,http://localhost:8080/booking/,40,0,0
1735227845050,4,GET /room/,200,,Admin makes a booking 1-41,text,true,,528,280,6,8,http://localhost:8080/room/,4,0,0
1735227845054,29,GET /report/,200,,Admin makes a booking 1-41,text,true,,4762,282,6,8,http://localhost:8080/report/,29,0,0
1735227845086,10,GET /report/room/1,200,,Guest makes a booking 2-42,text,true,,3938,256,2,8,http://localhost:8080/report/room/1,9,0,0
1735227845096,33,POST /booking/,201,,Guest makes a booking 2-42,text,true,,395,551,2,8,http://localhost:8080/booking/,33,0,0
1735227845303,3,GET /room/,200,,Admin makes a booking 1-40,text,true,,528,280,6,7,http://localhost:8080/room/,3,0,0
1735227845643,3,GET /room/,200,,Guest makes a booking 2-43,text,true,,528,248,1,7,http://localhost:8080/room/,3,0,0
1735227846427,5,GET /room/,200,,Admin makes a booking 1-42,text,true,,528,280,6,7,http://localhost:8080/room/,5,0,0
1735227846433,26,GET /report/,200,,Admin makes a booking 1-42,text,true,,4843,282,6,7,http://localhost:8080/report/,26,0,0
1735227846723,11,POST /auth/login,200,,Admin makes a booking 1-44,,true,,177,332,7,8,http://localhost:8080/auth/login,11,0,0
1735227846738,5,GET /branding/,200,,Guest makes a booking 2-44,text,true,,785,252,2,9,http://localhost:8080/branding/,5,0,0
1735227847005,40,POST /booking/,201,,Admin makes a booking 1-39,text,true,,393,583,7,9,http://localhost:8080/booking/,40,0,0
1735227847128,8,POST /auth/validate,200,,Admin makes a booking 1-43,,true,,133,344,6,8,http://localhost:8080/auth/validate,8,0,0
1735227847136,4,GET /message/count,200,,Admin makes a booking 1-43,text,true,,224,288,6,8,http://localhost:8080/message/count,4,0,0
1735227847584,3,GET /room/,200,,Admin makes a booking 1-41,text,true,,528,280,6,8,http://localhost:8080/room/,3,0,0
1735227848080,9,GET /report/room/1,200,,Guest makes a booking 2-43,text,true,,4066,256,2,8,http://localhost:8080/report/room/1,9,0,0
1735227848089,25,POST /booking/,201,,Guest makes a booking 2-43,text,true,,391,544,2,8,http://localhost:8080/booking/,25,0,0
1735227848689,3,GET /room/,200,,Admin makes a booking 1-43,text,true,,528,280,6,7,http://localhost:8080/room/,3,0,0
1735227848693,25,GET /report/,200,,Admin makes a booking 1-43,text,true,,5001,282,6,7,http://localhost:8080/report/,25,0,0
1735227848996,31,POST /booking/,201,,Admin makes a booking 1-38,text,true,,394,582,6,7,http://localhost:8080/booking/,31,0,0
1735227849554,4,GET /room/,200,,Guest makes a booking 2-44,text,true,,528,248,1,6,http://localhost:8080/room/,4,0,0
1735227849722,15,POST /auth/login,200,,Admin makes a booking 1-45,,true,,177,332,6,7,http://localhost:8080/auth/login,15,0,1
1735227849738,5,GET /branding/,200,,Guest makes a booking 2-45,text,true,,785,252,2,8,http://localhost:8080/branding/,5,0,1
1735227850307,38,POST /booking/,201,,Admin makes a booking 1-40,text,true,,394,581,6,8,http://localhost:8080/booking/,38,0,0
1735227851271,7,GET /report/room/1,200,,Guest makes a booking 2-44,text,true,,4258,256,2,7,http://localhost:8080/report/room/1,7,0,0
1735227851279,8,POST /booking/,409,,Guest makes a booking 2-44,text,false,,153,547,2,7,http://localhost:8080/booking/,8,0,0
1735227852431,4,GET /room/,200,,Admin makes a booking 1-43,text,true,,528,280,5,6,http://localhost:8080/room/,4,0,0
1735227852572,3,GET /room/,200,,Guest makes a booking 2-45,text,true,,528,248,1,6,http://localhost:8080/room/,3,0,0
1735227852588,11,POST /booking/,409,,Admin makes a booking 1-41,text,false,,153,585,5,6,http://localhost:8080/booking/,11,0,0
1735227852689,18,POST /auth/validate,200,,Admin makes a booking 1-44,,true,,133,344,4,5,http://localhost:8080/auth/validate,18,0,0
1735227852707,5,GET /message/count,200,,Admin makes a booking 1-44,text,true,,224,288,4,5,http://localhost:8080/message/count,5,0,0
1735227852720,18,POST /auth/login,200,,Admin makes a booking 1-46,,true,,177,332,5,7,http://localhost:8080/auth/login,18,0,1
1735227852738,5,GET /branding/,200,,Guest makes a booking 2-46,text,true,,785,252,2,7,http://localhost:8080/branding/,5,0,1
1735227853701,6,GET /room/,200,,Admin makes a booking 1-42,text,true,,528,280,5,7,http://localhost:8080/room/,6,0,0
1735227854185,3,GET /room/,200,,Admin makes a booking 1-44,text,true,,528,280,5,7,http://localhost:8080/room/,3,0,0
1735227854188,21,GET /report/,200,,Admin makes a booking 1-44,text,true,,5162,282,5,7,http://localhost:8080/report/,21,0,0
1735227855109,7,GET /report/room/1,200,,Guest makes a booking 2-45,text,true,,4258,256,2,7,http://localhost:8080/report/room/1,7,0,0
1735227855116,34,POST /booking/,201,,Guest makes a booking 2-45,text,true,,389,540,2,7,http://localhost:8080/booking/,34,0,0
1735227855148,5,GET /room/,200,,Guest makes a booking 2-46,text,true,,528,248,1,6,http://localhost:8080/room/,5,0,0
1735227855720,15,POST /auth/login,200,,Admin makes a booking 1-47,,true,,177,332,6,7,http://localhost:8080/auth/login,15,0,1
1735227855738,4,GET /branding/,200,,Guest makes a booking 2-47,text,true,,785,252,2,8,http://localhost:8080/branding/,4,0,0
1735227856049,12,POST /auth/validate,200,,Admin makes a booking 1-45,,true,,133,344,6,8,http://localhost:8080/auth/validate,12,0,0
1735227856061,4,GET /message/count,200,,Admin makes a booking 1-45,text,true,,224,288,6,8,http://localhost:8080/message/count,3,0,0
1735227857437,4,GET /room/,200,,Guest makes a booking 2-47,text,true,,528,248,2,8,http://localhost:8080/room/,4,0,0
1735227857436,19,POST /booking/,409,,Admin makes a booking 1-43,text,false,,153,584,6,8,http://localhost:8080/booking/,19,0,0
1735227857772,8,GET /report/room/1,200,,Guest makes a booking 2-46,text,true,,4323,256,2,7,http://localhost:8080/report/room/1,8,0,0
1735227857780,14,POST /booking/,409,,Guest makes a booking 2-46,text,false,,153,545,2,7,http://localhost:8080/booking/,14,0,0
1735227858734,6,GET /branding/,200,,Guest makes a booking 2-48,text,true,,785,252,2,8,http://localhost:8080/branding/,6,0,1
1735227858720,22,POST /auth/login,200,,Admin makes a booking 1-48,,true,,177,332,6,8,http://localhost:8080/auth/login,22,0,1
1735227858709,35,POST /booking/,201,,Admin makes a booking 1-42,text,true,,389,574,6,8,http://localhost:8080/booking/,35,0,0
1735227859029,4,GET /room/,200,,Admin makes a booking 1-45,text,true,,528,280,5,7,http://localhost:8080/room/,4,0,0
1735227859033,20,GET /report/,200,,Admin makes a booking 1-45,text,true,,5314,282,5,7,http://localhost:8080/report/,20,0,0
1735227859187,18,POST /auth/validate,200,,Admin makes a booking 1-46,,true,,133,344,5,7,http://localhost:8080/auth/validate,18,0,0
1735227859205,4,GET /message/count,200,,Admin makes a booking 1-46,text,true,,224,288,5,7,http://localhost:8080/message/count,4,0,0
1735227859948,5,GET /room/,200,,Admin makes a booking 1-44,text,true,,528,280,5,7,http://localhost:8080/room/,5,0,0
1735227860222,8,GET /report/room/1,200,,Guest makes a booking 2-47,text,true,,4387,256,2,7,http://localhost:8080/report/room/1,7,0,0
1735227860230,28,POST /booking/,201,,Guest makes a booking 2-47,text,true,,389,540,2,7,http://localhost:8080/booking/,28,0,0
1735227860565,4,GET /room/,200,,Guest makes a booking 2-48,text,true,,528,248,1,6,http://localhost:8080/room/,4,0,0
1735227861338,3,GET /room/,200,,Admin makes a booking 1-46,text,true,,528,280,5,6,http://localhost:8080/room/,3,0,0
1735227861342,31,GET /report/,200,,Admin makes a booking 1-46,text,true,,5390,282,5,6,http://localhost:8080/report/,31,0,0
1735227861719,9,POST /auth/login,200,,Admin makes a booking 1-49,,true,,177,332,6,7,http://localhost:8080/auth/login,9,0,0
1735227861735,5,GET /branding/,200,,Guest makes a booking 2-49,text,true,,785,252,2,8,http://localhost:8080/branding/,5,0,1
1735227862212,11,GET /report/room/1,200,,Guest makes a booking 2-48,text,true,,4451,256,2,8,http://localhost:8080/report/room/1,11,0,0
1735227862223,16,POST /booking/,409,,Guest makes a booking 2-48,text,false,,153,545,2,8,http://localhost:8080/booking/,16,0,0
1735227862356,21,POST /auth/validate,200,,Admin makes a booking 1-47,,true,,133,344,6,7,http://localhost:8080/auth/validate,21,0,0
1735227862377,5,GET /message/count,200,,Admin makes a booking 1-47,text,true,,224,288,6,7,http://localhost:8080/message/count,5,0,0
1735227863334,4,GET /room/,200,,Guest makes a booking 2-49,text,true,,528,248,1,7,http://localhost:8080/room/,3,0,0
1735227864177,7,GET /room/,200,,Admin makes a booking 1-45,text,true,,528,280,6,7,http://localhost:8080/room/,7,0,0
1735227864425,4,GET /room/,200,,Admin makes a booking 1-47,text,true,,528,280,6,7,http://localhost:8080/room/,4,0,0
1735227864429,24,GET /report/,200,,Admin makes a booking 1-47,text,true,,5390,282,6,7,http://localhost:8080/report/,24,0,0
1735227864716,13,POST /auth/login,200,,Admin makes a booking 1-50,,true,,177,332,7,8,http://localhost:8080/auth/login,13,0,1
1735227864732,5,GET /branding/,200,,Guest makes a booking 2-50,text,true,,785,252,2,9,http://localhost:8080/branding/,4,0,1
1735227864738,6,POST /auth/validate,200,,Admin makes a booking 1-49,,true,,133,344,7,9,http://localhost:8080/auth/validate,5,0,0
1735227864744,3,GET /message/count,200,,Admin makes a booking 1-49,text,true,,224,288,7,9,http://localhost:8080/message/count,3,0,0
1735227864954,21,POST /booking/,409,,Admin makes a booking 1-44,text,false,,153,574,7,9,http://localhost:8080/booking/,21,0,0
1735227865398,10,POST /auth/validate,200,,Admin makes a booking 1-48,,true,,133,344,6,8,http://localhost:8080/auth/validate,10,0,0
1735227865408,4,GET /message/count,200,,Admin makes a booking 1-48,text,true,,224,288,6,8,http://localhost:8080/message/count,4,0,0
1735227866208,7,GET /report/room/1,200,,Guest makes a booking 2-49,text,true,,4451,256,2,8,http://localhost:8080/report/room/1,7,0,0
1735227866216,29,POST /booking/,201,,Guest makes a booking 2-49,text,true,,387,536,2,8,http://localhost:8080/booking/,29,0,0
1735227866263,3,GET /room/,200,,Admin makes a booking 1-46,text,true,,528,280,6,7,http://localhost:8080/room/,3,0,0
1735227866270,3,GET /room/,200,,Guest makes a booking 2-50,text,true,,528,248,1,7,http://localhost:8080/room/,3,0,0
1735227867112,4,GET /room/,200,,Admin makes a booking 1-49,text,true,,528,280,6,7,http://localhost:8080/room/,4,0,0
1735227867116,29,GET /report/,200,,Admin makes a booking 1-49,text,true,,5464,282,6,7,http://localhost:8080/report/,29,0,0
1735227867169,4,GET /room/,200,,Admin makes a booking 1-48,text,true,,528,280,6,7,http://localhost:8080/room/,4,0,0
1735227867173,20,GET /report/,200,,Admin makes a booking 1-48,text,true,,5464,282,6,7,http://localhost:8080/report/,20,0,0
1735227868388,8,GET /report/room/1,200,,Guest makes a booking 2-50,text,true,,4515,256,1,7,http://localhost:8080/report/room/1,8,0,0
1735227868396,16,POST /booking/,409,,Guest makes a booking 2-50,text,false,,153,547,1,7,http://localhost:8080/booking/,16,0,0
1735227869185,32,POST /booking/,201,,Admin makes a booking 1-45,text,true,,394,581,6,6,http://localhost:8080/booking/,32,0,0
1735227870121,7,GET /room/,200,,Admin makes a booking 1-47,text,true,,528,280,5,5,http://localhost:8080/room/,7,0,0
1735227870800,10,POST /auth/validate,200,,Admin makes a booking 1-50,,true,,92,344,5,5,http://localhost:8080/auth/validate,10,0,0
1735227870810,5,GET /message/count,200,,Admin makes a booking 1-50,text,true,,224,288,5,5,http://localhost:8080/message/count,4,0,1
1735227871267,39,POST /booking/,201,,Admin makes a booking 1-46,text,true,,391,580,5,5,http://localhost:8080/booking/,39,0,0
1735227872208,5,GET /room/,200,,Admin makes a booking 1-48,text,true,,528,280,4,4,http://localhost:8080/room/,5,0,0
1735227872527,3,GET /room/,200,,Admin makes a booking 1-50,text,true,,528,280,4,4,http://localhost:8080/room/,3,0,0
1735227872530,30,GET /report/,Non HTTP response code: org.apache.http.MalformedChunkCodingException,"Non HTTP response message: Bad chunk header: {""report"":[{""start"":""2022-02-01"",""end"":""2022-02-05"",""title"":""James Dean - Room: 101""},{""start"":""2024-01-02"",""end"":""2024-01-05"",""title"":""John Doe - Room: 101""},{""start"":""2024-01-08"",""end"":""2024-01-11"",""title"":""Jane Smith - Room: 101""},{""start"":""2024-01-12"",""end"":""2024-01-15"",""title"":""Michael Brown - Room: 101""},{""start"":""2024-01-18"",""end"":""2024-01-21"",""title"":""Emily Davis - Room: 101""},{""start"":""2024-01-22"",""end"":""2024-01-25"",""title"":""Daniel Wilson - Room: 101""},{""start"":""2024-12-14"",""end"":""2024-12-15"",""title"":""Elisabet Cluett - Room: 101""},{""start"":""2024-01-28"",""end"":""2024-01-31"",""title"":""Sophia Moore - Room: 101""},{""start"":""2024-05-01"",""end"":""2024-05-02"",""title"":""Mariska St. Paul - Room: 101""},{""start"":""2024-02-02"",""end"":""2024-02-05"",""title"":""Matthew Taylor - Room: 101""},{""start"":""2024-02-08"",""end"":""2024-02-11"",""title"":""Olivia Anderson - Room: 101""},{""start"":""2024-12-01"",""end"":""2024-12-02"",""title"":""Gibby Simeone - Room: 101""},{""start"":""2024-02-12"",""end"":""2024-02-15"",""title"":""Ethan Thomas - Room: 101""},{""start"":""2024-03-29"",""end"":""2024-03-30"",""title"":""Rickard Geare - Room: 101""},{""start"":""2024-08-14"",""end"":""2024-08-15"",""title"":""Bess Samarth - Room: 101""},{""start"":""2024-07-13"",""end"":""2024-07-14"",""title"":""Ervin Clopton - Room: 101""},{""start"":""2024-02-18"",""end"":""2024-02-21"",""title"":""Ava Jackson - Room: 101""},{""start"":""2024-02-22"",""end"":""2024-02-25"",""title"":""Lucas White - Room: 101""},{""start"":""2024-07-16"",""end"":""2024-07-17"",""title"":""Oby Caughan - Room: 101""},{""start"":""2024-02-28"",""end"":""2024-03-03"",""title"":""Isabella Harris - Room: 101""},{""start"":""2024-04-26"",""end"":""2024-04-27"",""title"":""Ninon Lockitt - Room: 101""},{""start"":""2024-03-05"",""end"":""2024-03-08"",""title"":""Mason Martin - Room: 101""},{""start"":""2024-03-10"",""end"":""2024-03-13"",""title"":""Mia Thompson - Room: 101""},{""start"":""2024-12-19"",""end"":""2024-12-20"",""title"":""Town Thulborn - Room: 101""},{""start"":""2024-03-15"",""end"":""2024-03-18"",""title"":""William Garcia - Room: 101""},{""start"":""2024-03-20"",""end"":""2024-03-23"",""title"":""Ella Martinez - Room: 101""},{""start"":""2024-03-25"",""end"":""2024-03-28"",""title"":""James Rodriguez - Room: 101""},{""start"":""2024-09-26"",""end"":""2024-09-27"",""title"":""Davie Yurinov - Room: 101""},{""start"":""2024-06-29"",""end"":""2024-06-30"",""title"":""Brnaba Matuszak - Room: 101""},{""start"":""2024-03-30"",""end"":""2024-04-02"",""title"":""Grace Lopez - Room: 101""},{""start"":""2024-04-05"",""end"":""2024-04-08"",""title"":""Alexander Hernandez - Room: 101""},{""start"":""2024-09-01"",""end"":""2024-09-02"",""title"":""Christian Semper - Room: 101""},{""start"":""2024-04-10"",""end"":""2024-04-13"",""title"":""Chloe Gonzalez - Room: 101""},{""start"":""2024-04-15"",""end"":""2024-04-18"",""title"":""Benjamin Clark - Room: 101""},{""start"":""2024-07-03"",""end"":""2024-07-04"",""title"":""Buffy Tomczykowski - Room: 101""},{""start"":""2024-08-21"",""end"":""2024-08-22"",""title"":""Elena Venditti - Room: 101""},{""start"":""2024-04-20"",""end"":""2024-04-23"",""title"":""Amelia Lewis - Room: 101""},{""start"":""2024-05-06"",""end"":""2024-05-09"",""title"":""Sebastian Young - Room: 101""},{""start"":""2024-12-24"",""end"":""2024-12-25"",""title"":""Berthe Brewer - Room: 101""},{""start"":""2024-05-11"",""end"":""2024-05-14"",""title"":""Lily King - Room: 101""},{""start"":""2024-07-21"",""end"":""2024-07-22"",""title"":""Claudette Yokley - Room: 101""},{""start"":""2024-05-16"",""end"":""2024-05-19"",""title"":""Jack Scott - Room: 101""},{""start"":""2024-05-21"",""end"":""2024-05-24"",""title"":""Sofia Adams - Room: 101""},{""start"":""2024-07-06"",""end"":""2024-07-07"",""title"":""Pauli Shimmin - Room: 101""},{""start"":""2024-05-26"",""end"":""2024-05-29"",""title"":""David Baker - Room: 101""},{""start"":""2024-06-01"",""end"":""2024-06-04"",""title"":""Charlotte Gonzalez - Room: 101""},{""start"":""2024-06-06"",""end"":""2024-06-09"",""title"":""Logan Nelson - Room: 101""},{""start"":""2024-10-06"",""end"":""2024-10-07"",""title"":""Josselyn Harrop - Room: 101""},{""start"":""2024-06-11"",""end"":""2024-06-14"",""title"":""Zoe Carter - Room: 101""},{""start"":""2024-06-16"",""end"":""2024-06-19"",""title"":""Aiden Mitchell - Room: 101""},{""start"":""2024-07-14"",""end"":""2024-07-15"",""title"":""Grayce Quincey - Room: 101""},{""start"":""2024-10-22"",""end"":""2024-10-23"",""title"":""Gayla Wisniewski - Room: 101""},{""start"":""2024-06-21"",""end"":""2024-06-24"",""title"":""Riley Perez - Room: 101""},{""start"":""2024-05-02"",""end"":""2024-05-03"",""title"":""Heloise Peterken - Room: 101""},{""start"":""2024-05-29"",""end"":""2024-05-30"",""title"":""Cristina Rottgers - Room: 101""},{""start"":""2024-11-14"",""end"":""2024-11-15"",""title"":""Saree Westwood - Room: 101""},{""start"":""2024-07-26"",""end"":""2024-07-29"",""title"":""Wyatt Edwards - Room: 101""},{""start"":""2024-10-31"",""end"":""2024-11-01"",""title"":""Davie Louys - Room: 101""},{""start"":""2024-08-01"",""end"":""2024-08-04"",""title"":""Victoria Collins - Room: 101""},{""start"":""2024-12-20"",""end"":""2024-12-21"",""title"":""Yelena Tenpenny - Room: 101""},{""start"":""2024-08-06"",""end"":""2024-08-09"",""title"":""Dylan Stewart - Room: 101""},{""start"":""2024-01-16"",""end"":""2024-01-17"",""title"":""Silvain Hubatsch - Room: 101""},{""start"":""2024-09-14"",""end"":""2024-09-15"",""title"":""Sandor McGibbon - Room: 101""},{""start"":""2024-08-16"",""end"":""2024-08-19"",""title"":""Luke Morris - Room: 101""},{""start"":""2024-12-22"",""end"":""2024-12-23"",""title"":""Jeth Copson - Room: 101""},{""start"":""2024-08-26"",""end"":""2024-08-29"",""title"":""Julian Reed - Room: 101""},{""start"":""2024-09-06"",""end"":""2024-09-09"",""title"":""Levi Bell - Room: 101""},{""start"":""2024-09-22"",""end"":""2024-09-23"",""title"":""Joella Swainger - Room: 101""},{""start"":""2024-12-06"",""end"":""2024-12-07"",""title"":""Bent Drissell - Room: 101""}]}",Admin makes a booking 1-50,text,false,,6846,0,4,4,http://localhost:8080/report/,0,0,0
1735227873508,6,GET /room/,200,,Admin makes a booking 1-49,text,true,,528,280,4,4,http://localhost:8080/room/,6,0,0
1735227875130,16,POST /booking/,409,,Admin makes a booking 1-47,text,false,,153,584,4,4,http://localhost:8080/booking/,16,0,0
1735227877213,37,POST /booking/,201,,Admin makes a booking 1-48,text,true,,389,574,3,3,http://localhost:8080/booking/,37,0,0
1735227878515,32,POST /booking/,201,,Admin makes a booking 1-49,text,true,,393,587,2,2,http://localhost:8080/booking/,32,0,0
1735227878845,4,GET /room/,200,,Admin makes a booking 1-50,text,true,,528,280,1,1,http://localhost:8080/room/,4,0,1
1735227883861,34,POST /booking/,409,,Admin makes a booking 1-50,text,false,,153,574,1,1,http://localhost:8080/booking/,34,0,0
